rainfall,temperature,fertilizer,crop,yield
920,33.6,127,10,3.40
520,24.4,92,10,1.56
780,30.0,114,10,2.80
600,26.6,100,10,2.08
860,32.0,120,10,3.18
660,27.8,106,10,2.40
820,31.2,118,10,3.04
440,22.8,88,11,1.20
600,26.2,100,11,1.86
380,21.4,82,11,0.98
670,27.8,106,11,2.18
520,24.6,94,11,1.56
740,29.4,114,11,2.52
460,23.4,90,11,1.34
700,28.4,110,11,2.34
560,25.4,98,11,1.74
780,30.6,116,11,2.68
420,22.4,86,11,1.14
820,31.4,120,11,2.82
640,27.0,104,11,2.06
880,32.8,122,11,2.96
500,24.2,92,11,1.46
760,30.0,115,11,2.60
580,25.8,99,11,1.78
840,32.0,121,11,2.88
620,26.4,102,11,1.98
800,31.2,118,11,2.74
380,19.2,60,12,1.18
540,22.8,74,12,1.88
320,17.6,54,12,0.94
620,24.4,82,12,2.18
460,21.0,68,12,1.52
700,26.2,88,12,2.44
400,20.0,62,12,1.30
660,25.4,86,12,2.34
500,21.8,72,12,1.74
740,27.0,92,12,2.56
360,18.4,58,12,1.08
780,27.8,94,12,2.66
580,23.4,78,12,1.98
820,28.6,96,12,2.74
440,20.4,66,12,1.44
720,26.6,90,12,2.50
520,22.4,74,12,1.84
840,29.0,97,12,2.78
480,21.4,70,12,1.64
760,27.4,93,12,2.60
540,23.8,80,13,1.40
720,27.4,92,13,2.02
480,22.2,72,13,1.14
800,29.4,100,13,2.32
640,26.0,86,13,1.72
880,31.4,106,13,2.58
560,24.2,82,13,1.48
760,28.4,96,13,2.16
600,25.2,84,13,1.60
840,30.4,104,13,2.48
440,21.2,68,13,0.98
920,32.4,110,13,2.68
680,26.8,90,13,1.90
980,33.4,114,13,2.82
520,23.0,76,13,1.30
820,30.0,102,13,2.38
620,25.8,86,13,1.70
900,31.8,108,13,2.62
660,26.4,88,13,1.82
860,30.8,105,13,2.54
280,15.4,51,14,0.86
440,19.0,61,14,1.34
320,16.6,55,14,1.00
500,20.4,67,14,1.58
360,17.4,57,14,1.12
540,21.4,71,14,1.72
300,16.0,53,14,0.94
470,19.6,65,14,1.46
400,18.2,59,14,1.22
560,22.0,73,14,1.80
260,14.8,49,14,0.80
520,21.0,69,14,1.66
340,17.2,56,14,1.06
580,22.4,75,14,1.88
380,17.8,58,14,1.16
540,21.6,72,14,1.74
420,18.6,61,14,1.28
600,22.8,77,14,1.94
320,16.4,54,14,0.98
480,20.0,66,14,1.52
440,25.2,76,15,2.28
580,28.4,88,15,2.92
400,23.4,70,15,2.02
660,30.4,96,15,3.24
520,26.6,82,15,2.58
740,32.4,104,15,3.56
480,25.6,78,15,2.38
700,31.4,100,15,3.40
560,27.4,86,15,2.74
780,33.4,108,15,3.70
420,24.4,72,15,2.14
820,34.4,112,15,3.84
640,29.4,94,15,3.12
880,35.4,116,15,3.96
500,26.4,80,15,2.54
760,33.0,106,15,3.64
600,28.8,90,15,2.96
840,35.0,114,15,3.90
540,28.0,84,15,2.66
720,32.0,102,15,3.48
320,26.4,54,16,1.30
440,29.4,66,16,1.90
300,25.4,50,16,1.14
540,31.4,74,16,2.22
380,27.6,58,16,1.56
620,33.4,80,16,2.44
340,27.0,56,16,1.42
580,32.4,76,16,2.34
420,28.4,62,16,1.78
670,34.4,84,16,2.60
280,25.0,48,16,1.06
640,34.0,82,16,2.52
400,28.0,60,16,1.66
700,35.4,86,16,2.74
360,27.2,57,16,1.50
600,33.0,78,16,2.40
460,30.0,68,16,1.98
720,36.4,88,16,2.86
320,26.0,52,16,1.26
560,32.0,75,16,2.24
280,14.8,78,17,2.10
380,16.6,92,17,2.68
320,15.6,84,17,2.36
440,18.4,104,17,3.12
300,15.2,80,17,2.22
500,19.6,112,17,3.38
360,16.4,90,17,2.62
540,20.4,118,17,3.54
400,17.4,98,17,2.86
580,21.2,124,17,3.72
260,14.2,76,17,1.98
620,21.8,130,17,3.86
340,16.2,88,17,2.54
670,22.4,134,17,4.00
320,15.4,86,17,2.42
600,21.4,126,17,3.76
420,18.0,102,17,2.98
720,22.8,138,17,4.10
280,15.0,78,17,2.14
560,20.8,122,17,3.64
1020,27.6,150,18,2.14
1270,29.4,162,18,2.54
920,26.4,142,18,1.92
1420,30.8,172,18,2.86
1120,28.4,154,18,2.30
1520,31.6,180,18,3.06
980,27.0,146,18,2.04
1570,32.2,184,18,3.16
1220,29.0,160,18,2.46
1370,30.4,170,18,2.74
870,25.8,138,18,1.80
1620,32.8,188,18,3.24
1070,28.0,152,18,2.22
1470,31.2,176,18,2.94
1170,28.6,156,18,2.36
1540,31.8,182,18,3.10
1000,27.2,148,18,2.08
1500,31.4,178,18,3.02
1320,30.0,168,18,2.66
1600,32.4,186,18,3.20
1750,21.2,112,19,1.26
1950,22.6,122,19,1.56
1550,20.0,106,19,1.08
2150,24.4,132,19,1.84
1650,20.6,110,19,1.16
2350,26.0,140,19,2.08
1450,19.2,102,19,0.98
2550,27.2,147,19,2.26
1850,21.8,118,19,1.42
2050,23.4,126,19,1.68
1600,20.2,108,19,1.12
2450,26.6,144,19,2.16
1700,21.0,114,19,1.30
2650,27.8,150,19,2.34
1800,21.4,116,19,1.38
2250,25.2,136,19,1.96
1500,19.6,104,19,1.04
2750,28.4,152,19,2.42
1900,22.4,120,19,1.50
2100,24.0,128,19,1.76

161.44,29.75,63.86,53,2.57
155.09,22.01,75.05,10,3.67
93.53,24.02,55.19,43,2.93
117.65,26.86,56.37,5,2.61
183.31,23.05,72.11,69,3.29
136.68,24.19,37.22,59,2.59
168.14,30.24,57.2,55,3.31
100.37,35.99,30.67,15,2.26
90.98,19.12,78.91,98,2.79
250.43,27.78,41.66,40,4.07
108.96,29.56,49.53,17,3.03
193.31,28.41,71.59,39,3.44
89.92,29.78,64.75,82,2.63
112.97,24.39,63.51,81,3.1
125.9,27.67,61.77,62,2.62
115.36,19.04,46.65,26,2.74
160.84,26.95,59.72,96,3.17
181.04,22.49,59.37,83,3.44
201.23,16.26,70.66,40,3.17
154.77,23.25,54.67,1,4.48
185.0,28.04,42.19,49,3.08
181.55,22.48,52.54,37,3.16
132.98,34.17,37.08,95,2.21
164.68,26.91,55.59,87,3.26
125.54,30.04,56.68,45,2.87
190.59,33.64,55.54,82,3.54
215.14,17.32,51.83,80,3.73
103.59,26.6,43.1,50,2.69
152.74,30.63,47.36,95,2.55
145.22,28.22,54.96,18,2.73
134.8,18.23,50.69,19,2.89
193.12,32.49,50.13,89,3.08
112.02,24.41,38.88,83,2.99
137.65,21.1,47.21,63,2.77
148.66,23.35,30.94,57,2.22
108.46,31.43,69.17,60,2.69
78.7,21.56,54.68,69,2.51
131.67,37.55,63.13,17,2.6
66.32,31.95,34.85,93,2.09
176.39,30.61,66.86,87,3.16
88.47,35.12,89.29,77,2.96
129.34,22.79,60.81,52,2.86
152.31,24.7,67.83,32,3.36
88.55,30.92,34.84,4,2.16
137.04,21.72,36.37,82,2.82
204.77,24.48,47.71,98,3.52
156.01,22.23,71.44,65,3.47
227.82,27.78,65.0,18,3.96
153.76,28.34,55.36,79,2.86
134.99,29.64,38.0,20,2.6
162.58,34.22,49.98,74,2.73
178.68,26.59,72.43,78,3.4
103.05,21.9,55.15,69,2.87
166.3,29.1,48.23,67,2.94
147.76,30.59,48.34,4,3.04
198.38,25.43,59.76,88,3.45
175.43,16.82,77.37,49,3.46
141.35,18.36,58.11,56,2.92
192.14,30.22,77.22,78,3.8
193.31,30.44,26.27,85,2.86
112.41,29.14,48.81,37,2.4
114.53,29.62,48.26,52,2.44
152.52,35.64,69.31,85,2.99
151.66,22.75,49.67,89,3.26
156.51,19.56,31.99,35,2.26
132.5,21.58,68.06,73,2.88
215.94,23.83,62.86,22,3.57
168.36,26.38,57.7,15,3.6
179.8,22.62,50.66,60,3.37
107.46,30.46,47.39,92,2.41
125.48,14.77,73.39,27,3.07
168.91,28.71,52.52,7,2.95
215.0,32.98,45.92,31,3.51
196.98,33.08,57.89,53,3.6
128.28,31.4,40.95,80,2.46
115.73,30.1,45.2,88,2.59
152.47,26.68,42.65,72,2.44
159.03,30.23,60.63,4,3.01
211.39,18.85,40.54,13,2.67
174.79,14.02,71.47,38,2.91
117.7,28.91,34.43,57,2.38
129.81,27.74,54.99,43,2.68
123.4,24.61,57.28,58,2.57
252.59,24.53,75.46,94,4.21
62.2,33.16,29.57,62,2.14
107.87,15.04,43.64,63,2.4
160.19,26.6,75.37,31,3.81
160.77,34.09,58.97,24,3.12
60.44,26.12,44.76,30,2.54
102.43,29.88,48.47,53,2.12
76.6,32.08,62.05,37,2.17
101.22,33.98,48.56,81,2.63
101.21,22.61,63.75,87,2.32
205.4,34.93,37.2,6,3.52
137.71,28.18,54.54,65,3.04
143.87,19.99,52.09,63,2.9
127.7,26.79,41.7,77,2.9
105.19,28.27,33.66,70,2.13
148.23,20.94,62.79,93,3.22
180.21,29.64,61.06,10,3.32
160.62,18.51,79.8,76,3.26
177.3,27.68,61.03,21,4.97
146.24,17.16,77.43,22,3.23
178.05,23.56,50.89,55,3.09
166.01,29.57,10.0,23,2.46
169.97,32.07,81.18,13,2.61
123.8,24.9,75.56,60,2.92
142.1,33.07,47.06,83,2.47
218.5,28.86,65.82,54,4.16
186.07,26.52,46.06,12,2.42
96.77,24.59,81.03,63,2.88
121.15,28.61,56.37,49,3.06
187.67,31.0,43.87,22,3.19
85.63,35.92,38.19,98,2.14
119.03,30.14,30.52,61,2.67
94.41,27.77,13.44,62,1.89
121.75,25.54,37.3,48,2.51
127.12,25.58,33.64,53,2.38
95.31,27.13,44.23,37,2.28
189.61,21.96,76.51,17,3.35
180.17,24.66,45.23,43,3.17
174.39,26.11,55.32,17,3.94
101.32,31.19,48.62,24,2.53
89.76,25.84,79.29,37,2.47
107.57,22.61,52.69,46,2.7
234.4,34.28,53.29,11,3.02
154.23,27.52,82.57,38,3.0
175.59,33.55,48.03,29,3.18
133.14,32.13,41.39,60,2.46
180.77,35.47,48.37,77,3.0
208.47,28.54,68.65,48,3.16
229.44,30.74,63.67,60,3.72
171.75,29.78,65.9,26,3.51
114.33,25.87,44.48,57,2.23
243.31,32.96,48.66,61,3.62
133.87,30.83,48.88,46,2.69
173.57,36.37,10.0,19,2.36
173.43,35.25,59.54,80,3.24
111.39,27.17,72.58,86,2.5
103.83,34.62,54.47,87,2.38
91.59,19.43,10.0,68,2.1
144.0,21.01,46.94,78,2.76
194.84,16.51,61.0,13,2.4
142.42,24.15,67.95,16,3.26
160.94,27.17,56.81,44,2.86
50.0,27.22,71.63,87,2.31
145.78,38.1,82.85,75,2.89
170.95,26.09,51.05,86,3.09
172.02,31.3,58.98,33,3.2
203.97,33.33,58.68,9,3.18
159.53,26.67,43.98,24,3.05
129.37,31.63,50.19,10,3.08
119.35,32.69,44.7,4,2.08
53.85,28.82,62.33,95,2.28
156.87,30.69,70.19,64,3.17
189.08,28.95,38.19,36,2.91
50.0,37.51,46.53,28,1.74
215.49,27.71,64.94,60,3.52
137.56,26.92,65.45,33,2.68
206.1,36.23,66.1,32,3.48
116.38,29.01,85.18,52,3.01
214.23,25.61,73.91,49,3.69
50.0,22.75,35.99,95,1.88
113.34,31.55,51.02,23,2.59
99.88,27.25,54.18,44,2.76
170.53,28.98,42.16,23,3.25
121.11,27.15,53.64,70,2.15
175.28,20.12,56.41,1,4.31
79.53,28.88,44.31,20,1.61
129.12,23.92,61.27,26,3.21
124.76,25.07,52.38,10,3.12
129.05,32.07,58.98,74,3.11
109.29,32.83,49.51,63,2.58
130.76,25.8,47.25,5,2.97
142.48,28.59,45.01,31,3.19
71.14,29.52,63.7,29,2.43
171.08,25.0,63.12,92,3.3
136.72,40.0,63.27,98,2.22
155.1,29.83,43.98,66,2.7
149.21,34.44,58.74,40,2.92
173.68,19.89,39.09,85,3.31
136.22,18.17,83.35,47,2.68
134.41,29.27,47.11,95,2.75
149.43,27.93,30.64,66,2.82
158.2,37.31,71.98,93,3.28
152.53,17.02,33.7,14,2.28
195.91,34.44,69.05,63,3.36
170.79,31.89,65.83,38,3.33
178.17,27.65,46.31,4,2.81
85.68,24.72,65.96,55,2.67
84.77,33.76,41.14,25,2.24
89.38,27.63,45.54,42,2.07
78.09,23.14,78.25,37,2.74
190.28,25.99,29.64,82,3.11
140.13,31.69,47.68,4,2.95
219.47,24.95,49.12,59,3.33
106.21,20.84,34.28,8,2.65
68.4,22.42,73.06,31,2.65
128.19,30.1,64.06,47,3.18
142.37,24.95,58.97,62,3.21
155.53,22.32,53.18,77,3.04
172.9,32.93,39.95,28,3.24
167.66,28.37,46.88,61,3.08
166.8,27.93,54.5,11,3.05
161.78,25.07,69.11,78,3.14
181.2,25.55,43.13,23,2.96
207.71,19.92,68.79,50,3.48
127.35,22.2,37.68,25,2.11
145.72,37.43,38.42,67,2.05
137.58,36.93,43.29,23,2.85
142.75,30.6,65.07,8,2.85
129.17,21.05,62.86,86,2.75
149.28,26.42,37.94,84,2.75
145.7,30.26,74.53,41,2.82
119.39,22.67,43.97,5,2.71
181.62,19.23,46.18,69,3.33
104.95,31.53,67.78,31,2.79
125.44,25.67,57.38,45,2.46
168.07,31.81,63.43,1,4.55
144.43,35.97,58.83,73,2.8
63.7,29.64,52.87,7,2.65
95.47,25.18,66.5,67,3.06
132.41,21.32,51.84,76,2.62
70.69,27.08,74.55,57,2.52
160.93,25.32,37.07,1,4.65
122.71,24.98,52.82,34,3.19
95.95,31.66,51.76,26,2.33
124.69,20.9,52.64,78,2.33
195.98,31.77,79.69,65,3.72
174.04,19.73,84.84,7,3.35
154.62,35.08,53.65,74,2.56
156.81,25.95,71.65,23,3.29
108.17,21.28,61.4,14,2.18
124.52,30.87,50.19,39,2.63
97.91,24.15,55.23,24,2.49
93.32,29.37,57.23,5,2.36
138.07,33.08,71.8,50,2.88
160.83,33.08,63.39,19,2.86
98.97,23.47,75.11,15,2.66
123.08,26.78,50.17,72,2.53
138.09,38.63,58.64,99,2.83
150.19,32.91,51.27,48,2.91
137.28,27.04,47.0,5,2.55
177.61,29.05,80.16,11,3.71
190.31,24.95,79.72,53,3.56
197.38,28.77,47.42,97,3.46
133.18,24.61,35.96,88,2.56
137.0,24.38,38.53,28,2.58
150.35,37.28,64.14,63,2.79
215.79,29.66,89.93,72,2.89
142.79,20.8,69.47,96,3.54
139.83,19.76,53.04,59,3.51
175.39,36.75,34.14,5,2.91
118.16,24.77,67.63,20,2.77
171.44,26.2,88.54,92,3.53
139.79,30.25,50.79,73,2.39
116.74,20.15,80.59,33,3.41
129.63,33.51,76.68,78,2.83
114.73,24.17,55.37,88,2.6
234.86,34.78,85.93,23,3.76
79.19,27.2,55.56,51,2.76
160.12,22.88,60.78,68,3.03
170.03,21.35,61.6,70,2.84
131.5,22.96,46.32,9,3.28
125.32,18.8,54.65,99,2.55
166.41,20.09,57.05,7,3.33
125.49,27.31,34.45,48,2.58
120.29,26.85,27.34,54,2.33
163.01,24.07,61.06,21,4.96
144.63,34.43,33.84,60,2.76
189.4,29.32,22.93,34,2.91
131.01,26.24,51.42,94,3.05
110.87,20.25,63.19,42,2.45
170.72,25.02,42.58,79,3.3
141.97,31.72,50.56,68,2.86
238.43,31.77,36.84,3,4.74
169.96,26.07,77.17,78,3.34
124.73,25.31,15.04,67,2.45
183.49,32.43,66.32,72,2.63
50.0,28.93,62.4,99,2.09
70.07,21.53,72.35,48,2.37
119.35,26.91,62.15,66,3.2
121.02,33.15,83.62,5,3.06
109.95,16.18,42.55,54,2.55
187.39,21.61,40.7,82,2.98
188.91,27.41,34.3,52,3.26
225.02,27.99,51.12,54,3.35
202.82,28.19,92.13,10,3.63
148.02,15.89,44.04,60,2.43
165.52,26.11,69.8,29,3.46
125.4,25.31,35.56,66,2.4
108.12,29.24,65.83,4,2.4
142.72,22.29,46.51,75,2.77
113.47,20.16,59.89,74,2.97
152.82,29.63,68.1,74,3.5
196.78,21.41,62.47,2,3.46
200.95,27.61,40.29,86,2.97
161.11,26.55,57.42,27,3.14
179.96,28.5,48.19,16,3.11
139.39,28.34,49.88,27,2.84
151.95,26.63,66.68,94,3.31
137.41,27.99,65.48,16,3.25
87.17,35.58,59.95,69,2.04
123.92,23.63,37.26,44,2.41
110.36,30.64,64.58,88,2.66
162.53,20.13,46.14,53,3.09
154.19,24.52,10.0,98,2.43
179.92,26.16,17.12,19,2.52
131.89,21.9,53.36,54,2.65
182.79,33.81,37.68,97,3.07
138.74,26.23,75.88,56,3.22
143.52,29.58,60.12,18,2.2
157.37,25.3,58.99,65,2.99
136.01,36.16,62.29,31,2.94
133.22,16.76,42.01,20,2.81
162.92,28.22,59.39,18,2.8
175.3,31.09,53.15,85,3.0
161.07,18.24,62.24,70,2.35
166.57,24.59,58.18,95,3.04
174.54,32.89,51.59,95,3.33
189.68,28.8,22.65,42,3.26
212.76,34.48,65.09,21,4.88
207.72,23.36,76.14,40,3.73
248.02,37.26,44.52,38,3.04
166.67,25.53,52.03,70,2.36
135.48,28.19,40.54,68,2.54
150.33,34.39,40.09,2,2.68
159.95,32.26,45.28,82,3.18
89.98,31.59,56.58,16,2.17
154.01,24.76,49.64,18,2.93
173.81,29.29,26.82,45,2.91
68.69,26.96,42.73,47,2.31
137.27,21.98,53.64,8,2.99
161.63,22.04,80.89,3,4.36
141.92,26.19,40.28,85,2.71
165.15,26.82,52.69,64,2.8
135.23,25.45,65.66,84,2.71
121.83,30.33,50.5,91,2.68
173.53,19.5,65.9,78,3.64
176.29,25.28,50.5,55,2.57
131.47,31.88,38.39,28,2.53
205.04,26.38,25.52,57,3.14
163.42,20.18,52.99,31,3.3
187.61,33.95,53.11,44,3.13
81.75,29.66,64.8,92,2.68
131.82,28.68,14.12,33,2.61
211.95,28.3,79.52,56,3.45
120.6,33.9,55.88,85,3.01
217.23,20.44,48.14,58,3.84
231.9,27.98,46.44,34,3.76
174.58,39.29,48.98,3,4.33
96.31,26.78,72.57,9,2.6
140.43,21.11,79.43,0,3.11
179.44,35.94,33.64,74,2.81
158.53,28.48,42.35,88,2.74
76.85,23.17,29.81,87,1.99
97.85,30.87,45.73,92,1.87
102.9,26.83,43.24,36,2.26
142.52,25.65,58.84,17,3.35
118.6,30.81,69.07,52,2.23
166.4,25.76,27.85,92,2.59
125.45,35.96,39.86,43,2.41
179.58,29.9,40.2,17,3.45
111.53,23.41,41.57,89,2.88
102.45,26.67,56.97,0,3.03
209.56,23.12,60.21,67,3.28
173.84,32.09,82.94,53,3.55
199.81,30.03,67.91,76,3.1
85.07,23.31,52.58,97,2.74
78.77,26.37,63.71,96,2.61
152.1,30.51,10.0,64,2.55
168.22,33.36,66.62,15,3.3
168.45,18.66,68.04,11,3.02
195.78,25.89,56.97,12,2.68
194.6,30.01,55.68,17,3.88
138.8,26.53,53.56,76,2.75
165.59,20.51,65.97,37,2.9
138.61,29.4,34.63,79,2.94
186.79,32.38,54.02,34,3.61
83.69,32.58,21.85,75,2.24
137.4,30.23,30.36,93,2.38
190.98,23.15,65.25,74,3.41
194.18,32.26,76.87,4,3.43
140.9,21.68,55.85,2,3.17
180.86,28.6,29.71,43,3.07
151.7,18.95,66.16,32,3.15
169.67,26.52,47.71,91,3.08
133.87,29.71,68.79,27,3.3
181.03,31.04,56.39,69,3.51
190.41,29.17,50.1,44,3.31
165.41,20.13,61.14,62,2.96
149.83,22.82,25.85,22,2.79
124.42,16.96,70.34,2,3.26
166.4,29.97,50.37,52,3.42
155.94,31.04,58.09,97,2.93
85.33,28.22,64.64,74,2.44
237.88,22.84,66.56,56,3.76
60.72,24.53,66.48,95,2.23
165.83,24.62,54.85,39,3.19
123.32,24.21,22.64,39,2.48
143.15,28.75,51.42,13,1.97
196.16,27.67,34.73,74,3.17
188.42,28.62,78.72,82,3.56
206.82,29.11,19.81,58,2.94
185.54,29.02,49.09,20,2.85
124.1,28.18,51.51,4,2.27
106.16,24.85,76.29,80,3.25
196.49,21.82,59.73,44,3.61
181.71,23.55,28.46,44,2.48
211.31,19.24,41.14,59,3.45
115.42,28.22,58.43,19,2.43
180.73,30.67,39.09,90,2.95
135.52,16.75,15.05,29,2.39
56.99,26.35,66.58,2,2.46
71.18,23.95,71.46,14,1.97
158.72,20.43,75.75,39,3.51
136.08,39.02,48.5,48,2.24
132.72,17.28,71.73,40,2.82
205.08,30.53,55.32,26,3.27
142.23,30.57,71.4,69,2.79
125.87,24.03,54.96,65,2.77
231.78,23.22,61.13,89,3.21
174.73,22.46,72.41,67,3.37
91.46,23.68,48.42,38,2.0
104.25,29.53,66.77,60,2.61
104.61,35.35,69.67,40,2.39
146.23,25.78,60.96,63,3.05
178.22,34.13,75.52,41,3.84
129.45,36.02,70.34,91,2.92
205.69,29.3,43.06,65,3.46
146.12,29.69,52.54,16,2.44
145.0,31.72,60.31,44,3.13
128.82,25.52,60.17,0,2.78
122.31,31.16,60.14,28,3.06
180.02,28.05,52.96,63,2.88
155.19,24.51,34.23,73,2.89
152.05,29.59,48.91,35,2.62
123.92,32.95,64.46,8,2.58
195.67,33.57,50.74,79,3.14
192.59,27.35,23.17,29,2.91
178.86,33.53,46.31,76,2.71
143.3,37.29,31.73,12,1.71
184.63,30.79,30.17,51,2.84
164.64,26.05,53.91,20,2.59
228.34,25.99,49.29,66,3.71
154.91,20.82,72.29,82,3.35
176.19,32.91,57.59,47,3.11
171.5,23.49,53.37,23,3.15
192.89,25.23,68.82,25,3.34
134.36,29.94,31.1,84,2.51
86.66,31.23,56.5,31,1.83
168.38,21.35,52.03,75,3.37
148.01,24.42,41.26,31,2.82
185.46,15.4,61.42,1,5.06
174.62,36.39,73.4,4,2.98
138.79,29.49,68.57,62,3.07
182.46,25.63,39.51,57,3.19
157.94,30.49,26.95,47,2.35
103.76,22.2,61.48,59,2.71
125.11,25.8,61.06,1,3.86
129.66,24.23,32.96,58,2.22
268.63,29.06,46.26,50,3.85
101.01,21.8,47.72,64,2.5
191.9,24.77,37.08,80,2.95
120.98,28.47,36.44,85,3.14
142.7,25.5,60.28,91,3.03
154.05,29.8,52.22,24,3.27
141.18,29.33,68.17,88,3.12
144.6,37.83,54.11,44,2.32
155.26,34.3,62.15,91,3.07
134.65,31.8,64.39,2,3.06
118.4,23.86,61.29,18,2.61
138.88,31.97,55.0,13,2.32
116.36,19.03,53.88,51,2.4
150.06,28.95,61.67,24,2.74
178.91,26.4,82.03,42,3.5
160.48,22.54,68.06,38,3.21
181.52,27.12,41.01,87,2.99
163.3,28.05,49.31,85,3.11
188.03,21.91,59.39,48,3.26
167.56,29.89,28.65,90,2.53
117.35,11.65,59.38,37,3.0
97.92,35.34,47.32,85,2.16
158.78,23.46,62.2,38,2.95
132.45,23.37,48.85,9,2.98
109.16,34.52,88.79,33,3.15
169.41,26.16,27.06,10,2.46
173.31,22.51,31.82,33,3.17
116.31,32.17,48.0,35,2.49
84.28,28.99,46.86,32,2.44
208.71,27.37,70.73,93,3.81
142.74,24.81,74.93,22,3.17
95.93,36.57,45.71,6,2.32
200.92,28.16,36.63,2,3.4
116.15,24.28,60.99,17,3.66
93.71,31.2,47.5,87,2.63
211.34,27.68,71.75,47,4.01
184.05,29.71,27.88,1,4.88
232.83,21.0,53.03,89,3.77
217.52,30.3,66.39,8,3.8
147.37,31.2,74.16,10,3.23
122.0,26.08,49.41,62,2.99
137.23,24.28,30.15,66,2.65
144.51,25.19,69.11,24,3.2
161.51,22.87,46.61,17,3.17
117.87,30.93,24.37,67,2.36
191.05,24.95,55.89,5,3.17
190.0,33.23,77.26,24,3.31
176.08,22.91,44.25,31,3.32
131.57,34.03,62.79,33,2.8
232.73,27.5,88.89,64,3.94
133.18,31.06,43.62,71,2.01
157.05,23.56,53.82,59,3.02
70.96,23.39,68.12,29,2.31
104.14,21.38,72.04,86,2.56
180.81,25.47,44.32,44,2.94
193.25,22.83,42.41,97,3.31
92.52,23.54,60.47,20,2.64
268.76,35.62,25.04,25,3.33
213.94,23.24,70.28,47,3.52
168.12,30.82,74.02,66,3.18
191.81,25.99,52.02,86,3.1
110.11,34.03,52.26,85,2.7
143.63,25.13,24.31,16,2.89
205.48,32.75,41.48,87,3.43
160.26,28.04,29.63,99,3.12
117.03,29.13,29.96,68,2.29
112.37,27.33,58.41,49,2.76
139.4,24.1,67.02,38,3.13
89.82,22.04,52.53,11,2.74
181.83,27.13,67.24,71,2.58
130.41,25.98,77.75,1,4.7
201.6,26.89,67.15,40,4.01
126.11,24.12,43.42,23,2.05
128.32,23.16,67.77,40,2.96
87.22,29.93,71.89,13,1.9
188.86,18.25,58.14,90,3.75
191.67,24.55,61.42,47,3.1
148.88,34.61,75.95,51,2.93
182.16,15.1,36.66,76,3.33
143.21,35.86,59.39,1,4.56
203.4,28.76,65.64,24,4.16
153.01,26.04,70.96,37,3.24
181.42,28.24,47.78,33,3.37
165.58,23.0,55.97,31,3.2
135.25,30.54,63.37,45,2.99
195.77,26.76,49.98,16,3.81
100.57,18.8,49.21,88,2.21
165.88,12.3,74.2,97,3.06
133.65,23.53,47.41,80,3.49
83.16,29.31,68.39,6,2.05
118.58,21.54,58.83,15,2.86
167.42,30.62,69.47,64,3.1
191.85,29.65,50.16,99,3.33
207.03,27.05,69.38,11,3.59
226.73,31.28,63.76,99,3.77
130.09,25.4,52.92,75,2.85
153.88,21.58,50.44,29,3.71
186.29,25.98,74.2,81,4.21
170.64,30.32,60.22,13,3.04
191.47,24.38,42.14,25,2.97
169.97,24.28,66.77,93,3.01
215.43,22.11,66.14,98,3.44
177.98,25.62,46.52,58,3.03
87.77,37.13,74.0,20,2.37
198.6,26.04,59.14,10,3.19
156.11,21.55,66.3,37,3.1
93.23,40.0,61.53,43,1.85
164.14,24.99,37.23,72,2.19
251.95,29.59,49.6,28,3.3
107.7,33.87,66.87,19,2.32
101.73,32.82,59.18,57,2.91
142.54,22.42,70.13,10,3.01
207.49,32.93,47.22,7,3.19
57.76,24.48,60.05,46,2.43
186.92,23.42,68.37,38,3.27
207.64,22.05,51.37,19,3.45
167.54,23.36,55.21,78,3.07
138.74,23.54,48.04,95,3.06
164.94,30.24,53.52,92,3.07
192.32,22.65,49.91,96,3.42
128.96,21.8,67.4,20,2.42
165.31,29.87,57.19,7,3.16
108.35,19.51,25.94,13,1.42
133.43,29.85,78.74,91,2.89
242.99,35.26,52.56,18,3.04
151.42,25.34,26.5,38,2.56
60.88,24.92,43.48,11,2.43
152.08,36.19,61.24,12,2.33
172.21,32.2,39.7,3,4.31
266.55,30.04,43.2,0,3.45
173.73,24.31,49.97,89,3.17
147.69,29.79,72.63,88,3.22
181.22,23.52,49.65,12,2.89
189.68,28.5,65.29,25,3.31
175.31,30.51,67.96,7,3.37
140.24,28.24,75.62,81,3.28
138.38,31.59,33.98,8,2.7
145.98,27.88,46.6,46,2.97
108.89,31.32,51.46,18,2.03
124.78,26.33,32.83,89,2.55
191.32,21.16,64.71,98,3.19
114.25,25.99,10.0,40,2.39
153.9,36.64,37.66,47,2.28
164.41,20.91,50.04,88,3.52
104.71,27.65,47.12,94,2.69
151.23,26.99,47.12,71,2.54
161.42,32.11,68.07,20,2.93
212.04,23.66,35.6,45,3.27
117.0,36.18,57.58,32,2.52
185.75,34.56,54.12,11,2.77
116.36,17.8,44.94,14,2.15
125.33,23.63,78.28,52,3.1
160.12,25.63,53.77,70,2.3
192.19,21.07,63.3,61,3.4
74.31,23.14,52.26,41,2.59
163.01,25.93,31.27,84,2.7
159.29,29.15,84.03,42,3.22
185.6,33.67,46.12,14,2.35
166.84,25.32,70.19,68,2.95
205.39,35.1,66.97,80,3.11
87.6,28.66,67.46,64,2.43
113.86,29.7,31.84,14,2.27
203.13,19.63,73.49,87,3.65
148.16,23.48,54.34,56,2.95
184.64,28.52,38.64,98,3.35
202.61,27.13,69.88,46,3.32
130.47,34.81,54.07,46,2.76
85.88,25.59,53.92,88,2.51
